CEFOTAXIME SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8efe3bd0-c43a-2bd6-e053-2a95a90a92fa,
CEFOTETAN DISODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a71fbab2-1d12-4392-f78b-e8b94212b413,
CEFOXITIN SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6c7e9485-1ede-411c-8c46-911439332864,
CEFPODOXIME PROXETIL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=63777889-d306-4fc3-88da-b24859040ef4,
CEFPROZIL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97675251-70b8-43bc-93ea-f9ef6bb8cb68,
CEFTAROLINE FOSAMIL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3ecde48b-75a2-4beb-9999-369f3f61bb8a,
CEFTAZIDIME,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b41f272-0727-4ce5-a4af-6255061a08b0,
CEFTIBUTEN DIHYDRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2dd58c88-142f-41ad-bc31-0a4fff074970,
CEFTRIAXONE SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac03a72c-0e35-40f9-b7fc-081badb5f19c,
CEFUROXIME AXETIL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=135e2dfc-eb47-4d04-a903-a081d36c267e,
CEFUROXIME SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a145288-733a-4966-b7ae-dc96eb103d8c,
CELECOXIB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=457eb10a-1188-4c43-a147-d258517342e8,
CELECOXIB; TRAMADOL HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cf2c8436-a9f3-473c-e053-2a95a90a1123,
CENOBAMATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=565c2126-57ae-4e29-b443-723bbe7e2072,
CEPHALEXIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=602fae70-3b8a-4f09-8db1-41fef4a2ecd7,
CEPHAPIRIN SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e06c554-b4c3-4e83-af97-1389716213a1,
CERITINIB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fff5d805-4ffd-4e8e-8e63-6f129697563e,
CETIRIZINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b82fbeb9-021a-484b-9896-5a5b945c5827,
CETIRIZINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3260111b-35da-4f95-8081-51eae4b1ef45&audience=consumer,
CETRORELIX ACETATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=41f00c84-d1f1-47a5-a42c-a577cc29a548&audience=consumer,
CEVIMELINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1167360c-7e0f-4619-9d1a-ad4ee56cab71,
CHENODIOL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d35752ce-bbf7-4690-bf1e-bd024fba85e2&audience=consumer,
CHLOPHEDIANOL HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7e3b8a3d-f80c-4379-abde-cfac8308580c&audience=consumer,
CHLORAMBUCIL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=967ed3ff-d99b-41e8-b768-dfb586d3d9a6&audience=consumer,
CHLORAMPHENICOL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=19d99747-4b6c-4db5-8877-59f4eb3a44b0,
CHLORAMPHENICOL SODIUM SUCCINATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aed29594-211d-49ef-813f-131975a8d0e3,
CHLORDIAZEPOXIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b20dcdb1-50f4-4d49-a50e-be0308962f5b,
CHLORDIAZEPOXIDE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b20dcdb1-50f4-4d49-a50e-be0308962f5b,
CHLORDIAZEPOXIDE HYDROCHLORIDE; CLIDINIUM BROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b4ef805f-9fc3-47f7-b1f7-328c54970e5d,
CHLORHEXIDINE GLUCONATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=673abf62-7774-6af1-e053-2a91aa0afc52&audience=consumer,
CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ec074b2e-2898-475c-90d6-d8d0b88440fb&audience=consumer,
CHLOROPROCAINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e21e24d5-0535-4962-b9ed-7957fe4ed3db,
CHLOROQUINE PHOSPHATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eb02c52d-907c-43fb-aa8f-2f378a9087e7&audience=consumer,
CHLOROTHIAZIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de512e9b-444c-4ae4-8c6b-accd87a02021&audience=consumer,
CHLOROTHIAZIDE SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5046a4d7-7742-4f19-930a-2582cb41474e,
CHLORPHENIRAMINE MALEATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=168b94d6-95ef-4c2d-97bc-c3f0042fd82e&audience=consumer,
CHLORPHENIRAMINE MALEATE; CODEINE PHOSPHATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=acc21b1e-729c-4004-820f-5edbde869458&audience=consumer,
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6cc97d8-252a-4527-a470-6d9e356342fd&audience=consumer,
CHLORPHENIRAMINE MALEATE; PSEUDOEPHEDRINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=82719258-a8a7-1885-e053-2991aa0a843c,
CHLORPHENIRAMINE POLISTIREX; CODEINE POLISTIREX,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b735c239-d335-4320-b31d-ae56a4d0fcdb,
CHLORPHENIRAMINE POLISTIREX; HYDROCODONE POLISTIREX,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25f400d9-1d6e-4d38-8f0d-98d471eba73b,
CHLORPROMAZINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=432cd4ca-c728-48ff-beec-2485f5e02512&audience=consumer,
CHLORPROMAZINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=432cd4ca-c728-48ff-beec-2485f5e02512,
CHLORTHALIDONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=648f005f-1eae-4718-bc3a-2587d706fae2&audience=consumer,
CHLORZOXAZONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f05e8e2-616f-475b-ac9f-c42e1a5dbe81&audience=consumer,
CHOLESTYRAMINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eb85a2c8-cdc3-48bb-844d-e220ae3701a0&audience=consumer,
CHOLIC ACID,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e5b67402-8550-4604-97a0-c7b149fbf753,
CHOLINE C-11,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=61f00cb4-ea53-4ba6-a890-78586095d2f6&audience=consumer,
CHOLINE FENOFIBRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9a3f97c-9e31-4a5f-822f-c9d45e394493&audience=consumer,
CHROMIC CHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=953ad6e9-c066-6dc3-e053-2a95a90a9025,
CICLESONIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=45e1c9d9-b8bc-4df9-acbb-d3a9c31a24b0&audience=consumer,
CICLOPIROX,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8903854a-0b6a-fb7c-e053-2995a90ab38c,
CIDOFOVIR,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a47c09fb-124f-470b-9c5d-89bcb71ee20b,
CILASTATIN SODIUM; IMIPENEM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6ab0ca9e-9a79-4cab-9f09-470eda06952e&audience=consumer,
CILOSTAZOL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceac1ae3-c343-28ca-c083-b748d21a15e6&audience=consumer,
CIMETIDINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06c0a509-026f-44e0-9975-a94a8de51d43&audience=consumer,
CIMETIDINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2ec923a-2b88-43c0-ac2a-7ae20c053039,
CINACALCET HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=28262843-b0a8-4ca7-8b92-41b7f0e896b4&audience=consumer,
CIPROFLOXACIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f07cf7d6-c233-884e-342d-c6c8cd2c8438,
CIPROFLOXACIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab52b14d-345b-47ff-a832-465caddd3801&audience=consumer,
CIPROFLOXACIN HYDROCHLORIDE; HYDROCORTISONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=70b19501-34b6-4f95-a8dd-dd3e67d22399&audience=consumer,
CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b57529e5-c106-464e-8637-dc02871031f7&audience=consumer,
CIPROFLOXACIN; DEXAMETHASONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f07cf7d6-c233-884e-342d-c6c8cd2c8438&audience=consumer,
CISAPRIDE MONOHYDRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f22e634-6eb7-4150-b11c-30852be06c9d&audience=consumer,
CISATRACURIUM BESYLATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2cb05c7e-6228-4e2d-a270-7659e3db3fa7,
CISPLATIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de6302d5-85f0-4116-a709-57826c2c84fe,
CITALOPRAM HYDROBROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afa26cde-e512-48d1-a9ae-3e1cee2f7f72,
CITRIC ACID; GLUCONOLACTONE; MAGNESIUM CARBONATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=13a9bbba-db21-4cba-991c-5d8afaf2ed74,
CITRIC ACID; LACTIC ACID; POTASSIUM BITARTRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=173ff411-7227-47b0-94dc-844e1ebaf14e,
CITRIC ACID; MAGNESIUM OXIDE; SODIUM PICOSULFATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b759dc12-2dc1-4ef4-a375-1a61630d54d6,
CLADRIBINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5736aecc-cc1d-47dd-86c0-5fb2e9d70f61,
CLARITHROMYCIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f21494ed-c5e8-4ddf-b140-ecd68c5c312b,
CLASCOTERONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1673a84b-7f5c-47ab-a99c-1e3db21a6a09,
CLEMASTINE FUMARATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=14aaadca-7d86-47e8-8483-6e05d456949d&audience=consumer,
CLEVIDIPINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6826aa3-fabb-4ff1-a7a3-cd4c34e3a330,
CLIDINIUM BROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd820fcb-b6a8-43f4-a6d9-f94546d380c8,
CLINDAMYCIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2367340c-d297-4a3f-8253-6d27a0ed39cb,
CLINDAMYCIN PALMITATE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a2279019-9341-4346-8746-fea262b27dd8,
CLINDAMYCIN PHOSPHATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2e6f96d0-d928-4775-a7db-3e998fce675b&audience=consumer,
CLINDAMYCIN PHOSPHATE; TRETINOIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8800e662-acb9-a842-e053-2a95a90a18d4,
CLOBAZAM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=574a3f91-d73e-46bc-b4a1-2388439521fb,
CLOBETASOL PROPIONATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d5ca826-d200-42d8-b9c7-d05ecabb6ab2&audience=consumer,
CLOCORTOLONE PIVALATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5128dcfc-afbe-44b0-aab7-ce5e8e9978fe,
CLOFARABINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b4bd27f6-2454-bad3-6e4d-78e4a99fbe7a&audience=consumer,
CLOMIPHENE CITRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=be399623-6400-475d-93d3-1dedd4d43017&audience=consumer,
CLOMIPRAMINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bf3c4f3-cf70-490d-89d8-9fb84962489e,
CLONAZEPAM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ebc11109-e7bf-452d-b675-4b3236d54164&audience=consumer,
CLONIDINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=accb2879-7c0e-40d9-bc78-af78fc619609&audience=consumer,
CLONIDINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=accb2879-7c0e-40d9-bc78-af78fc619609,
CLOPIDOGREL BISULFATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52902cfe-2863-490a-b700-3f47dfe3cf50&audience=consumer,
CLORAZEPATE DIPOTASSIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6e07efe5-29b6-6d1e-661a-f696c4b17f43,
CLOTRIMAZOLE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7100682-5494-3ab9-e053-2a95a90a9357,
CLOXACILLIN SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7aefe003-c331-4577-991a-4ad768d6726d,
CLOZAPINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25c0c6d5-f7b0-48e4-e054-00144ff8d46c&audience=consumer,
COBICISTAT,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83db29d7-5d85-49d6-8cb6-740473365cf8&audience=consumer,
COBICISTAT; DARUNAVIR,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9c38fdb6-d0ba-4f16-a0e3-85d9ec334d9f&audience=consumer,
COBIMETINIB FUMARATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c387579e-cee0-4334-bd1e-73f93ac1bde6,
COCAINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa3b3802-e243-486c-80ff-67c269c3df31&audience=consumer,
CODEINE PHOSPHATE; PHENYLEPHRINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f40cef0-431c-4728-9a91-10720b16de55&audience=consumer,
CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=168951c0-773d-4f3d-9745-cc6de2063b61&audience=consumer,
CODEINE PHOSPHATE; PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd62a5eb-dd5a-4329-8696-07acb555af10,
CODEINE SULFATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5819bdf7-300e-45b8-8f3a-447b53656293&audience=consumer,
COLCHICINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ee1583ac-c308-4beb-b602-9ecac4977026,
COLCHICINE; PROBENECID,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a0567fe6-132b-463b-bc46-9f5a2a2478fb&audience=consumer,
COLESEVELAM HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dfce5bc5-58fc-4fe5-b5c0-7a8026ee2b96&audience=consumer,
COLESTIPOL HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e89bf6e-c78a-402e-9cb2-8d02f6047d68,
COLISTIMETHATE SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6a335659-03b0-4a2d-9cd4-7dcf7da96fe6,
COLISTIN SULFATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9c6fc1c7-3350-42ae-b999-aca48e704bb1&audience=consumer,
COLISTIN SULFATE; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; THONZONIUM BROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9c6fc1c7-3350-42ae-b999-aca48e704bb1&audience=consumer,
CONIVAPTAN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5150d9d9-01dc-4a52-9858-214c66d8caea,
COPPER,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a84d61a4-8e7f-4be1-aba6-f633b334aafc&audience=consumer,
CORTICOTROPIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b48ddec-e815-45f4-9ca0-5c0daaf56f30,
CORTISONE ACETATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73673e2d-8d33-4719-92ce-ab619de343b0,
COSYNTROPIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=39af194b-c854-4abf-893a-a47856fe42a1,
CRISABOROLE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=609b77de-1ca3-4783-b8f5-01a9c0f1d77d&audience=consumer,
CRIZOTINIB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=893c7747-7aa3-4660-a863-d89ded906ad7,
CROFELEMER,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=45584fba-8081-4cd1-a21e-3ea8237f62ff&audience=consumer,
CROMOLYN SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aebec664-ed80-447c-9789-0cf47c8b7429&audience=consumer,
CROTAMITON,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6f7478fa-ed2b-4943-9d40-1fd0161a0854,
CUPRIC CHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34beae32-51e4-4bdc-8ca5-1d8d79f193b2,
CUPRIC SULFATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34beae32-51e4-4bdc-8ca5-1d8d79f193b2,
CYANOCOBALAMIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd8d188a-fa5d-4580-bcb1-ac8617118cbb,
CYCLOBENZAPRINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd546a0e-e5be-4232-8ad8-fcd7d5f9a903&audience=consumer,
CYCLOPENTOLATE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad85b220-6003-4a78-b900-5195ceaf0fd5&audience=consumer,
CYCLOPENTOLATE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8268b70f-3f10-48dd-bb24-baaeb27a1325,
CYCLOPHOSPHAMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e73020b2-6abf-4183-bd6d-825a1334bb51,
CYCLOSERINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0071f9f3-a29b-4ba6-9555-69f672501cbc,
CYCLOSPORINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bfca7088-fe93-abb9-3ec3-e6f5710a69c6,
CYPROHEPTADINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f3487bce-ad38-45d3-9bfb-7c665075fffa&audience=consumer,
CYSTEAMINE BITARTRATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f495b76d-96c6-48e5-8fa3-30a4336628eb&audience=consumer,
CYSTEAMINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d2bcce3-9b89-4141-aeb7-db00449047f5&audience=consumer,
CYSTEINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cbf70fc3-14b3-4c17-8de8-acba1e12ac95,
CYTARABINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4fdc56e-efd7-4825-a518-ef430b2b3df0,
CYTARABINE; DAUNORUBICIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7ea701ce-e7d3-4349-a9c2-642a501d45c8,
DABIGATRAN ETEXILATE MESYLATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ba74e3cd-b06f-4145-b284-5fd6b84ff3c9,
DABRAFENIB MESYLATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fee1e6b1-e1a5-4254-9f2e-a70e0f8dbdea,
DACARBAZINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b6b97e41-5f15-498c-abfb-d8443ea4d216,
DACOMITINIB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ab27d2f-e385-4e9c-b324-fa69c10b855a&audience=consumer,
DACTINOMYCIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=096a4ba3-be55-46bc-a2cb-a4cfa530a187,
DALBAVANCIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b4674d8-4d1e-4728-8465-d42ada33fa5c,
DALFAMPRIDINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=302c8270-4711-4ca4-bee8-be0738fbe094&audience=consumer,
DALFOPRISTIN; QUINUPRISTIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=28f698df-b584-4455-2e94-6efc41313960,
DALTEPARIN SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=23527b8b-9b28-4e6d-9751-33b143975ac7,
DANAZOL,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2c9b713-aafc-49ca-866e-334d9b5c2e2d,
DANTROLENE SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=146f7be7-5cd4-4279-a482-794d0cd554e1,
DAPAGLIFLOZIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72ad22ae-efe6-4cd6-a302-98aaee423d69&audience=consumer,
DAPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac8a0f7b-9f69-4495-abbc-3a47cd75a859,
DAPIPRAZOLE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b0fde24-9549-11cf-e053-2a95a90a9338,
DAPSONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a97a5200-06de-1fad-e053-2a95a90a996d,
DAPTOMYCIN,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d29832c-564b-4694-842a-50aeeb823ec8&audience=consumer,
DARIFENACIN HYDROBROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6e8470d1-c3e6-4644-b70a-aa47ddf79676&audience=consumer,
DAROLUTAMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a7cb212-56e4-4b9d-a73d-bfee7fe4735e,
DARUNAVIR,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=812ddacc-9562-4dde-8d52-d06ae06e07e9&audience=consumer,
DASATINIB,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f0d1d59-a5d6-454a-bb0c-46c6636f3a8f&audience=consumer,
DAUNORUBICIN HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=227784a8-ce68-4dd4-8ac5-a65265969677,
DECITABINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=18651e4f-398c-4889-b199-b92b2bd49568&audience=consumer,
DEFERASIROX,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eded6687-ba78-4117-a316-eec56d46a08a,
DEFERIPRONE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7ea0a84-c328-4636-8cd6-ad75f2074b22&audience=consumer,
DEFEROXAMINE MESYLATE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6cedeb24-e7ba-2571-7737-d90da4e666ab,
DEFIBROTIDE SODIUM,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c3db989-d7ad-41ed-9ebf-698dcf6c24ec,
DEFLAZACORT,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31b347d2-f156-4055-9d8f-7cf0df420296,
DELAFLOXACIN MEGLUMINE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb77637a-88d9-4aea-958f-e270030ce30d,
DEMECARIUM BROMIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=803c71f4-8448-4c48-af6f-399bb0e63fe3&audience=consumer,
DEMECLOCYCLINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ff23e3b-e111-47fd-9776-1d89d6da049b,
DEOXYCHOLIC ACID,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe431ed4-ea6f-4e99-b4bc-ec25ae7b8553,
DESFLURANE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=21ba0e18-3dbc-4feb-a3a4-f6470c00910a&audience=consumer,
DESIPRAMINE HYDROCHLORIDE,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a3b4b25d-0ddb-4531-badb-f1ba3168ac07,
